TIME_MS,MODE,TARGET,YAW,OUTPUT,KP,KI,KD
5330,1,0.0,-294.1018605861373,2000.0,8.0,0.1,1.5
5340,1,0.0,294.1187082457929,1000.0,8.0,0.1,1.5
5350,1,0.0,-294.13140595024254,2000.0,8.0,0.1,1.5
5360,1,0.0,294.09029712980913,1000.0,8.0,0.1,1.5
5370,1,0.0,-294.15614493772944,2000.0,8.0,0.1,1.5
5380,1,0.0,294.07144013089237,1000.0,8.0,0.1,1.5
5390,1,0.0,-294.1674355085237,2000.0,8.0,0.1,1.5
5400,1,0.0,294.06872454128353,1000.0,8.0,0.1,1.5
5410,1,0.0,-294.1613335414151,2000.0,8.0,0.1,1.5
5420,1,0.0,294.08309899456094,1000.0,8.0,0.1,1.5
5430,1,0.0,-294.1399706290694,2000.0,8.0,0.1,1.5
5440,1,0.0,294.1095420806392,1000.0,8.0,0.1,1.5
5450,1,0.0,-294.11080945138383,2000.0,8.0,0.1,1.5
5460,1,0.0,294.1388164687788,1000.0,8.0,0.1,1.5
5470,1,0.0,-294.0840368466962,2000.0,8.0,0.1,1.5
5480,1,0.0,294.1606957729732,1000.0,8.0,0.1,1.5
5490,1,0.0,-294.0690052560767,2000.0,8.0,0.1,1.5
5500,1,0.0,294.1675369227957,1000.0,8.0,0.1,1.5
5510,1,0.0,-294.0709656465902,2000.0,8.0,0.1,1.5
5520,1,0.0,294.15695010779217,1000.0,8.0,0.1,1.5
5530,1,0.0,-294.0892331974296,2000.0,8.0,0.1,1.5
5540,1,0.0,294.132633607028,1000.0,8.0,0.1,1.5
5550,1,0.0,-294.11742652752594,2000.0,8.0,0.1,1.5
5560,1,0.0,294.1030818738102,1000.0,8.0,0.1,1.5
5570,1,0.0,-294.1456968955494,2000.0,8.0,0.1,1.5
5580,1,0.0,294.0786181787604,1000.0,8.0,0.1,1.5
5590,1,0.0,-294.16416864860577,2000.0,8.0,0.1,1.5
5600,1,0.0,294.0677883943845,1000.0,8.0,0.1,1.5
5610,1,0.0,-294.16638907191674,2000.0,8.0,0.1,1.5
5620,1,0.0,294.0743756759398,1000.0,8.0,0.1,1.5
5630,1,0.0,-294.1515825077379,2000.0,8.0,0.1,1.5
5640,1,0.0,294.0960788964618,1000.0,8.0,0.1,1.5
5650,1,0.0,-294.1249213149244,2000.0,8.0,0.1,1.5
5660,1,0.0,294.1253164966165,1000.0,8.0,0.1,1.5
5670,1,0.0,-294.0957190151733,2000.0,8.0,0.1,1.5
5680,1,0.0,294.15187494149893,1000.0,8.0,0.1,1.5
5690,1,0.0,-294.0741768119431,2000.0,8.0,0.1,1.5
5700,1,0.0,294.16647660222037,1000.0,8.0,0.1,1.5
5710,1,0.0,-294.0678200165953,2000.0,8.0,0.1,1.5
5720,1,0.0,294.1640206985984,1000.0,8.0,0.1,1.5
5730,1,0.0,-294.07886924063087,2000.0,8.0,0.1,1.5
5740,1,0.0,294.1453651484249,1000.0,8.0,0.1,1.5
5750,1,0.0,-294.10346467220614,2000.0,8.0,0.1,1.5
5760,1,0.0,294.11702687209913,1000.0,8.0,0.1,1.5
5770,1,0.0,-294.1330144194568,2000.0,8.0,0.1,1.5
5780,1,0.0,294.08890524483894,1000.0,8.0,0.1,1.5
5790,1,0.0,-294.15719590551663,2000.0,8.0,0.1,1.5
5800,1,0.0,294.07082396011066,1000.0,8.0,0.1,1.5
5810,1,0.0,-294.1675618415992,2000.0,8.0,0.1,1.5
5820,1,0.0,294.06909933087167,1000.0,8.0,0.1,1.5
5830,1,0.0,-294.16049110800105,2000.0,8.0,0.1,1.5
5840,1,0.0,294.08433381973305,1000.0,8.0,0.1,1.5
5850,1,0.0,-294.1384537153943,2000.0,8.0,0.1,1.5
5860,1,0.0,294.11120558143654,1000.0,8.0,0.1,1.5
5870,1,0.0,-294.1091479590362,2000.0,8.0,0.1,1.5
5880,1,0.0,294.1403275365136,1000.0,8.0,0.1,1.5
5890,1,0.0,-294.0828111827546,2000.0,8.0,0.1,1.5
5900,1,0.0,294.16152654821207,1000.0,8.0,0.1,1.5
5910,1,0.0,-294.0686435802184,2000.0,8.0,0.1,1.5
5920,1,0.0,294.1673971918461,1000.0,8.0,0.1,1.5
5930,1,0.0,-294.07159430259804,2000.0,8.0,0.1,1.5
5940,1,0.0,294.1558886826949,1000.0,8.0,0.1,1.5
5950,1,0.0,-294.0906325776735,2000.0,8.0,0.1,1.5
5960,1,0.0,294.13102127410696,1000.0,8.0,0.1,1.5
5970,1,0.0,-294.11910778822624,2000.0,8.0,0.1,1.5
5980,1,0.0,294.10148186734176,1000.0,8.0,0.1,1.5
5990,1,0.0,-294.14707272397334,2000.0,8.0,0.1,1.5
6000,1,0.0,294.0775894270365,1000.0,8.0,0.1,1.5
6010,1,0.0,-294.164758428302,2000.0,8.0,0.1,1.5
6020,1,0.0,294.06769026997966,1000.0,8.0,0.1,1.5
6030,1,0.0,-294.1659867758693,2000.0,8.0,0.1,1.5
6040,1,0.0,294.07524245653167,1000.0,8.0,0.1,1.5
6050,1,0.0,-294.1503286695303,2000.0,8.0,0.1,1.5
6060,1,0.0,294.0976077906522,1000.0,8.0,0.1,1.5
6070,1,0.0,-294.1232539363157,2000.0,8.0,0.1,1.5
6080,1,0.0,294.12697341767824,1000.0,8.0,0.1,1.5
6090,1,0.0,-294.09422055948227,2000.0,8.0,0.1,1.5
6100,1,0.0,294.15308107923516,1000.0,8.0,0.1,1.5
6110,1,0.0,-294.07337073285356,2000.0,8.0,0.1,1.5
6120,1,0.0,294.166810618019,1000.0,8.0,0.1,1.5
6130,1,0.0,-294.0679879007241,2000.0,8.0,0.1,1.5
6140,1,0.0,294.1633659111313,1000.0,8.0,0.1,1.5
6150,1,0.0,-294.0799524412219,2000.0,8.0,0.1,1.5
6160,1,0.0,294.1439502937927,1000.0,8.0,0.1,1.5
6170,1,0.0,-294.105084796129,2000.0,8.0,0.1,1.5
6180,1,0.0,294.1153461997305,1000.0,8.0,0.1,1.5
6190,1,0.0,-294.134605510814,2000.0,8.0,0.1,1.5
6200,1,0.0,294.08754586194544,1000.0,8.0,0.1,1.5
6210,1,0.0,-294.15820215032113,2000.0,8.0,0.1,1.5
6220,1,0.0,294.0702607382467,1000.0,8.0,0.1,1.5
6230,1,0.0,-294.16763172959094,2000.0,8.0,0.1,1.5
6240,1,0.0,294.0695290196383,1000.0,8.0,0.1,1.5
6250,1,0.0,-294.15960022529384,2000.0,8.0,0.1,1.5
6260,1,0.0,294.0856063164819,1000.0,8.0,0.1,1.5
6270,1,0.0,-294.13691327294856,2000.0,8.0,0.1,1.5
6280,1,0.0,294.11287636644323,1000.0,8.0,0.1,1.5
6290,1,0.0,-294.1074960777171,2000.0,8.0,0.1,1.5
6300,1,0.0,294.1418129565066,1000.0,8.0,0.1,1.5
6310,1,0.0,-294.0816249122318,2000.0,8.0,0.1,1.5
6320,1,0.0,294.1623077032519,1000.0,8.0,0.1,1.5
6330,1,0.0,-294.06833731891476,2000.0,8.0,0.1,1.5
6340,1,0.0,294.1672012020034,1000.0,8.0,0.1,1.5
6350,1,0.0,-294.07227503639814,2000.0,8.0,0.1,1.5
6360,1,0.0,294.1547840128605,1000.0,8.0,0.1,1.5
6370,1,0.0,-294.0920625066761,2000.0,8.0,0.1,1.5
6380,1,0.0,294.12939381723544,1000.0,8.0,0.1,1.5
6390,1,0.0,-294.1207873970914,2000.0,8.0,0.1,1.5
6400,1,0.0,294.0999001409406,1000.0,8.0,0.1,1.5
6410,1,0.0,-294.14841527700185,2000.0,8.0,0.1,1.5
6420,1,0.0,294.07660597364423,1000.0,8.0,0.1,1.5
6430,1,0.0,-294.1652949330955,2000.0,8.0,0.1,1.5
6440,1,0.0,294.0676486381603,1000.0,8.0,0.1,1.5
6450,1,0.0,-294.1655298158681,2000.0,8.0,0.1,1.5
6460,1,0.0,294.0761571894775,1000.0,8.0,0.1,1.5
6470,1,0.0,-294.14903787400965,2000.0,8.0,0.1,1.5
6480,1,0.0,294.0991593458282,1000.0,8.0,0.1,1.5
6490,1,0.0,-294.1215802172873,2000.0,8.0,0.1,1.5
6500,1,0.0,294.1286197922229,1000.0,8.0,0.1,1.5
6510,1,0.0,-294.0927485951561,2000.0,8.0,0.1,1.5
6520,1,0.0,294.15424714715357,1000.0,8.0,0.1,1.5
6530,1,0.0,-294.0726147227173,2000.0,8.0,0.1,1.5
6540,1,0.0,294.1670890382393,1000.0,8.0,0.1,1.5
6550,1,0.0,-294.06821194086893,2000.0,8.0,0.1,1.5
6560,1,0.0,294.16265942346024,1000.0,8.0,0.1,1.5
6570,1,0.0,-294.0810782679796,2000.0,8.0,0.1,1.5
6580,1,0.0,294.14250569469965,1000.0,8.0,0.1,1.5
6590,1,0.0,-294.1067191258228,2000.0,8.0,0.1,1.5
6600,1,0.0,294.11366812923995,1000.0,8.0,0.1,1.5
6610,1,0.0,-294.13617742506193,2000.0,8.0,0.1,1.5
6620,1,0.0,294.08622051835823,1000.0,8.0,0.1,1.5
6630,1,0.0,-294.1591625342521,2000.0,8.0,0.1,1.5
6640,1,0.0,294.06975110220816,1000.0,8.0,0.1,1.5
6650,1,0.0,-294.1676450934675,2000.0,8.0,0.1,1.5
6660,1,0.0,294.070013121679,1000.0,8.0,0.1,1.5
6670,1,0.0,-294.1586619007294,2000.0,8.0,0.1,1.5
6680,1,0.0,294.08691504583135,1000.0,8.0,0.1,1.5
6690,1,0.0,-294.13535104370925,2000.0,8.0,0.1,1.5
6700,1,0.0,294.11455254628726,1000.0,8.0,0.1,1.5
6710,1,0.0,-294.1058556754218,2000.0,8.0,0.1,1.5
6720,1,0.0,294.14327104900167,1000.0,8.0,0.1,1.5
6730,1,0.0,-294.08047937659694,2000.0,8.0,0.1,1.5
6740,1,0.0,294.16303835473997,1000.0,8.0,0.1,1.5
6750,1,0.0,-294.06808681849486,2000.0,8.0,0.1,1.5
6760,1,0.0,294.1669491748987,1000.0,8.0,0.1,1.5
6770,1,0.0,-294.07300707819684,2000.0,8.0,0.1,1.5
6780,1,0.0,294.1536373474815,1000.0,8.0,0.1,1.5
6790,1,0.0,-294.09352136743206,2000.0,8.0,0.1,1.5
6800,1,0.0,294.12775307678885,1000.0,8.0,0.1,1.5
6810,1,0.0,-294.122463454771,2000.0,8.0,0.1,1.5
6820,1,0.0,294.09833848326883,1000.0,8.0,0.1,1.5
6830,1,0.0,-294.149723036437,2000.0,8.0,0.1,1.5
6840,1,0.0,294.07566893070117,1000.0,8.0,0.1,1.5
6850,1,0.0,-294.16577755629106,2000.0,8.0,0.1,1.5
6860,1,0.0,294.06766354600484,1000.0,8.0,0.1,1.5
6870,1,0.0,-294.16501870865676,2000.0,8.0,0.1,1.5
6880,1,0.0,294.0771188403707,1000.0,8.0,0.1,1.5
6890,1,0.0,-294.1477115808449,2000.0,8.0,0.1,1.5
6900,1,0.0,294.10073180744615,1000.0,8.0,0.1,1.5
6910,1,0.0,-294.11990205052933,2000.0,8.0,0.1,1.5
6920,1,0.0,294.13025375848247,1000.0,8.0,0.1,1.5
6930,1,0.0,-294.09130478673455,2000.0,8.0,0.1,1.5
6940,1,0.0,294.15537182663076,1000.0,8.0,0.1,1.5
6950,1,0.0,-294.0719096364525,2000.0,8.0,0.1,1.5
6960,1,0.0,294.16731154803546,1000.0,8.0,0.1,1.5
6970,1,0.0,-294.0684918836787,2000.0,8.0,0.1,1.5
6980,1,0.0,294.161902034502,1000.0,8.0,0.1,1.5
6990,1,0.0,-294.08224544778636,2000.0,8.0,0.1,1.5
7000,1,0.0,294.1410329847403,1000.0,8.0,0.1,1.5
7010,1,0.0,-294.10836581314015,2000.0,8.0,0.1,1.5
7020,1,0.0,294.11199455823845,1000.0,8.0,0.1,1.5
7030,1,0.0,-294.1377283846344,2000.0,8.0,0.1,1.5
7040,1,0.0,294.0849307128143,1000.0,8.0,0.1,1.5
7050,1,0.0,-294.1600759712797,2000.0,8.0,0.1,1.5
7060,1,0.0,294.06929562830624,1000.0,8.0,0.1,1.5
7070,1,0.0,-294.16760191811665,2000.0,8.0,0.1,1.5
7080,1,0.0,294.0705510895571,1000.0,8.0,0.1,1.5
7090,1,0.0,-294.15767719539235,2000.0,8.0,0.1,1.5
7100,1,0.0,294.0882585278322,1000.0,8.0,0.1,1.5
7110,1,0.0,-294.1337687942904,2000.0,8.0,0.1,1.5
7120,1,0.0,294.11623222549576,1000.0,8.0,0.1,1.5
7130,1,0.0,-294.10422860716477,2000.0,8.0,0.1,1.5
7140,1,0.0,294.14470016514565,1000.0,8.0,0.1,1.5
7150,1,0.0,-294.0793758712549,2000.0,8.0,0.1,1.5
7160,1,0.0,294.1637176764343,1000.0,8.0,0.1,1.5
7170,1,0.0,-294.06789236223193,2000.0,8.0,0.1,1.5
7180,1,0.0,294.1666413955314,1000.0,8.0,0.1,1.5
7190,1,0.0,-294.0737896001801,2000.0,8.0,0.1,1.5
7200,1,0.0,294.15244998324044,1000.0,8.0,0.1,1.5
7210,1,0.0,-294.09500751021955,2000.0,8.0,0.1,1.5
7220,1,0.0,294.12610090816406,1000.0,8.0,0.1,1.5
7230,1,0.0,-294.1241340659304,2000.0,8.0,0.1,1.5
7240,1,0.0,294.0967986602942,1000.0,8.0,0.1,1.5
7250,1,0.0,-294.15099452342656,2000.0,8.0,0.1,1.5
7260,1,0.0,294.07477935784266,1000.0,8.0,0.1,1.5
7270,1,0.0,-294.1662057521244,2000.0,8.0,0.1,1.5
7280,1,0.0,294.0677349766551,1000.0,8.0,0.1,1.5
7290,1,0.0,-294.1644540322101,2000.0,8.0,0.1,1.5
7300,1,0.0,294.0781263217485,1000.0,8.0,0.1,1.5
7310,1,0.0,-294.1463512898468,2000.0,8.0,0.1,1.5
7320,1,0.0,294.10232339732084,1000.0,8.0,0.1,1.5
7330,1,0.0,-294.1182213337613,2000.0,8.0,0.1,1.5
7340,1,0.0,294.13187346872047,1000.0,8.0,0.1,1.5
7350,1,0.0,-294.0898907669182,2000.0,8.0,0.1,1.5
7360,1,0.0,294.15645384584656,1000.0,8.0,0.1,1.5
7370,1,0.0,-294.07125627139123,2000.0,8.0,0.1,1.5
7380,1,0.0,294.1674778957871,1000.0,8.0,0.1,1.5
7390,1,0.0,-294.06882741258585,2000.0,8.0,0.1,1.5
7400,1,0.0,294.16109460073403,1000.0,8.0,0.1,1.5
7410,1,0.0,-294.08345266076145,2000.0,8.0,0.1,1.5
7420,1,0.0,294.1395338292978,1000.0,8.0,0.1,1.5
7430,1,0.0,-294.11002299595924,2000.0,8.0,0.1,1.5
7440,1,0.0,294.11032737924853,1000.0,8.0,0.1,1.5
7450,1,0.0,-294.13925663566135,2000.0,8.0,0.1,1.5
7460,1,0.0,294.08367790386313,1000.0,8.0,0.1,1.5
7470,1,0.0,-294.16094142846265,2000.0,8.0,0.1,1.5
7480,1,0.0,294.06889483160404,1000.0,8.0,0.1,1.5
7490,1,0.0,-294.16750225236234,2000.0,8.0,0.1,1.5
7500,1,0.0,294.07114231492295,1000.0,8.0,0.1,1.5
7510,1,0.0,-294.1566472228161,2000.0,8.0,0.1,1.5
7520,1,0.0,294.08963524323616,1000.0,8.0,0.1,1.5
7530,1,0.0,-294.1321683139456,2000.0,8.0,0.1,1.5
7540,1,0.0,294.11791350463886,1000.0,8.0,0.1,1.5
7550,1,0.0,-294.10261671288197,2000.0,8.0,0.1,1.5
7560,1,0.0,294.1460986888525,1000.0,8.0,0.1,1.5
7570,1,0.0,-294.0783156440816,2000.0,8.0,0.1,1.5
7580,1,0.0,294.16434490013836,1000.0,8.0,0.1,1.5
7590,1,0.0,-294.0677541700226,2000.0,8.0,0.1,1.5
7600,1,0.0,294.1662782119475,1000.0,8.0,0.1,1.5
7610,1,0.0,-294.07462171744936,2000.0,8.0,0.1,1.5
7620,1,0.0,294.15122326284325,1000.0,8.0,0.1,1.5
7630,1,0.0,-294.096519254465,2000.0,8.0,0.1,1.5
7640,1,0.0,294.12443917968136,1000.0,8.0,0.1,1.5
7650,1,0.0,-294.125797341394,2000.0,8.0,0.1,1.5
7660,1,0.0,294.09528241329315,1000.0,8.0,0.1,1.5
7670,1,0.0,-294.15222830013613,2000.0,8.0,0.1,1.5
7680,1,0.0,294.0739382610235,1000.0,8.0,0.1,1.5
7690,1,0.0,-294.16657903637935,2000.0,8.0,0.1,1.5
7700,1,0.0,294.0678628493353,1000.0,8.0,0.1,1.5
7710,1,0.0,-294.16383642508055,2000.0,8.0,0.1,1.5
7720,1,0.0,294.07917849432187,1000.0,8.0,0.1,1.5
7730,1,0.0,-294.14495853927195,2000.0,8.0,0.1,1.5
7740,1,0.0,294.10393231563637,1000.0,8.0,0.1,1.5
7750,1,0.0,-294.11653996758656,2000.0,8.0,0.1,1.5
7760,1,0.0,294.1334770913216,1000.0,8.0,0.1,1.5
7770,1,0.0,-294.0885081347216,2000.0,8.0,0.1,1.5
7780,1,0.0,294.1574919812223,1000.0,8.0,0.1,1.5
7790,1,0.0,-294.0706553663777,2000.0,8.0,0.1,1.5
7800,1,0.0,294.1675878933833,1000.0,8.0,0.1,1.5
7810,1,0.0,-294.0692181481647,2000.0,8.0,0.1,1.5
7820,1,0.0,294.1602380352257,1000.0,8.0,0.1,1.5
7830,1,0.0,-294.0846985417535,2000.0,8.0,0.1,1.5
7840,1,0.0,294.1380099236606,1000.0,8.0,0.1,1.5
7850,1,0.0,-294.1116888002897,2000.0,8.0,0.1,1.5
7860,1,0.0,294.1086684775645,1000.0,8.0,0.1,1.5
7870,1,0.0,-294.1407604499521,2000.0,8.0,0.1,1.5
7880,1,0.0,294.0824635082174,1000.0,8.0,0.1,1.5
7890,1,0.0,-294.161757927117,2000.0,8.0,0.1,1.5
7900,1,0.0,294.0685491653341,1000.0,8.0,0.1,1.5
7910,1,0.0,-294.16734620890946,2000.0,8.0,0.1,1.5
7920,1,0.0,294.07178612920177,1000.0,8.0,0.1,1.5
7930,1,0.0,-294.1555731477235,2000.0,8.0,0.1,1.5
7940,1,0.0,294.09104363521345,1000.0,8.0,0.1,1.5
7950,1,0.0,-294.13055141254443,2000.0,8.0,0.1,1.5
7960,1,0.0,294.1195944824773,1000.0,8.0,0.1,1.5
7970,1,0.0,-294.10102181535024,2000.0,8.0,0.1,1.5
7980,1,0.0,294.147465038631,1000.0,8.0,0.1,1.5
7990,1,0.0,-294.07729989401264,2000.0,8.0,0.1,1.5
8000,1,0.0,294.16491931656924,1000.0,8.0,0.1,1.5
8010,1,0.0,-294.0676723981388,2000.0,8.0,0.1,1.5
8020,1,0.0,294.16586003484537,1000.0,8.0,0.1,1.5
8029,1,0.0,-294.0755024890223,2000.0,8.0,0.1,1.5
8040,1,0.0,294.1499585735009,1000.0,8.0,0.1,1.5
8050,1,0.0,-294.0980548906444,2000.0,8.0,0.1,1.5
8060,1,0.0,294.1227697704714,1000.0,8.0,0.1,1.5
8070,1,0.0,-294.12745140028176,2000.0,8.0,0.1,1.5
8080,1,0.0,294.09379145688183,1000.0,8.0,0.1,1.5
8090,1,0.0,-294.1534229713752,2000.0,8.0,0.1,1.5
8100,1,0.0,294.0731465913804,1000.0,8.0,0.1,1.5
8109,1,0.0,-294.16689698693506,2000.0,8.0,0.1,1.5
8120,1,0.0,294.06804701944316,1000.0,8.0,0.1,1.5
8130,1,0.0,-294.1631665856763,2000.0,8.0,0.1,1.5
8140,1,0.0,294.0802741682635,1000.0,8.0,0.1,1.5
8150,1,0.0,-294.143534904083,2000.0,8.0,0.1,1.5
8160,1,0.0,294.10555674298115,1000.0,8.0,0.1,1.5
8170,1,0.0,-294.1148598533427,2000.0,8.0,0.1,1.5
8180,1,0.0,294.135062812863,1000.0,8.0,0.1,1.5
8189,1,0.0,-294.0871584536654,2000.0,8.0,0.1,1.5
8200,1,0.0,294.15848505880433,1000.0,8.0,0.1,1.5
8210,1,0.0,-294.0701076009326,2000.0,8.0,0.1,1.5
8220,1,0.0,294.16764141643563,1000.0,8.0,0.1,1.5
8230,1,0.0,-294.06966364856004,2000.0,8.0,0.1,1.5
8240,1,0.0,294.15933330660624,1000.0,8.0,0.1,1.5
8250,1,0.0,-294.085981681884,2000.0,8.0,0.1,1.5
8260,1,0.0,294.1364629911053,1000.0,8.0,0.1,1.5
8270,1,0.0,-294.1133613423917,2000.0,8.0,0.1,1.5
8280,1,0.0,294.1070197291205,1000.0,8.0,0.1,1.5
8290,1,0.0,-294.14223812694996,2000.0,8.0,0.1,1.5
8300,1,0.0,294.081288899151,1000.0,8.0,0.1,1.5
8310,1,0.0,-294.16252454392236,2000.0,8.0,0.1,1.5
8320,1,0.0,294.0682590203859,1000.0,8.0,0.1,1.5
8330,1,0.0,-294.1671339642165,2000.0,8.0,0.1,1.5
8340,1,0.0,294.07248180434965,1000.0,8.0,0.1,1.5
8350,1,0.0,-294.1544561847097,2000.0,8.0,0.1,1.5
8360,1,0.0,294.09248211111355,1000.0,8.0,0.1,1.5
8370,1,0.0,-294.12891991852587,2000.0,8.0,0.1,1.5
8380,1,0.0,294.1212732581126,1000.0,8.0,0.1,1.5
8390,1,0.0,-294.0994457181259,2000.0,8.0,0.1,1.5
8400,1,0.0,294.1487976693734,1000.0,8.0,0.1,1.5
8410,1,0.0,-294.0763297696876,2000.0,8.0,0.1,1.5
8420,1,0.0,294.1654402761603,1000.0,8.0,0.1,1.5
8430,1,0.0,-294.06764713905045,2000.0,8.0,0.1,1.5
8440,1,0.0,294.1653873371119,1000.0,8.0,0.1,1.5
8450,1,0.0,-294.0764309188969,2000.0,8.0,0.1,1.5
8460,1,0.0,294.1486573453608,1000.0,8.0,0.1,1.5
8470,1,0.0,-294.09961268221565,2000.0,8.0,0.1,1.5
8480,1,0.0,294.1210945683506,1000.0,8.0,0.1,1.5
8490,1,0.0,-294.1290943721359,2000.0,8.0,0.1,1.5
8500,1,0.0,294.092327477077,1000.0,8.0,0.1,1.5
8510,1,0.0,-294.154577186175,2000.0,8.0,0.1,1.5
8520,1,0.0,294.07240524415624,1000.0,8.0,0.1,1.5
8530,1,0.0,-294.1671592442439,2000.0,8.0,0.1,1.5
8540,1,0.0,294.0682872787139,1000.0,8.0,0.1,1.5
8550,1,0.0,-294.1624452714711,2000.0,8.0,0.1,1.5
8560,1,0.0,294.08141210455346,1000.0,8.0,0.1,1.5
8570,1,0.0,-294.14208199416794,2000.0,8.0,0.1,1.5
8580,1,0.0,294.1071948424057,1000.0,8.0,0.1,1.5
8590,1,0.0,-294.1131828909516,2000.0,8.0,0.1,1.5
8600,1,0.0,294.13662884016463,1000.0,8.0,0.1,1.5
8610,1,0.0,-294.08584325000794,2000.0,8.0,0.1,1.5
8620,1,0.0,294.1594319555918,1000.0,8.0,0.1,1.5
8630,1,0.0,-294.069613594485,2000.0,8.0,0.1,1.5
8640,1,0.0,294.1676384044186,1000.0,8.0,0.1,1.5
8650,1,0.0,-294.0701634099871,2000.0,8.0,0.1,1.5
8660,1,0.0,294.15838143796896,1000.0,8.0,0.1,1.5
8670,1,0.0,-294.08730063014104,2000.0,8.0,0.1,1.5
8680,1,0.0,294.1348947809482,1000.0,8.0,0.1,1.5
8690,1,0.0,-294.1150387309061,2000.0,8.0,0.1,1.5
8700,1,0.0,294.1053829983691,1000.0,8.0,0.1,1.5
8710,1,0.0,-294.14368799565494,2000.0,8.0,0.1,1.5
8720,1,0.0,294.08015540494586,1000.0,8.0,0.1,1.5
8730,1,0.0,-294.16324041196617,2000.0,8.0,0.1,1.5
8740,1,0.0,294.0680247248636,1000.0,8.0,0.1,1.5
8750,1,0.0,-294.16686575829584,2000.0,8.0,0.1,1.5
8760,1,0.0,294.073228553677,1000.0,8.0,0.1,1.5
8770,1,0.0,-294.15329759686904,2000.0,8.0,0.1,1.5
8780,1,0.0,294.0939490442663,1000.0,8.0,0.1,1.5
8790,1,0.0,-294.12727567683066,2000.0,8.0,0.1,1.5
8800,1,0.0,294.1229479331366,1000.0,8.0,0.1,1.5
8810,1,0.0,-294.0978902035054,2000.0,8.0,0.1,1.5
8820,1,0.0,294.150095074102,1000.0,8.0,0.1,1.5
8830,1,0.0,-294.0754063681512,2000.0,8.0,0.1,1.5
8840,1,0.0,294.1659071897953,1000.0,8.0,0.1,1.5
8850,1,0.0,-294.06767842132126,2000.0,8.0,0.1,1.5
8860,1,0.0,294.16486065328735,1000.0,8.0,0.1,1.5
8870,1,0.0,-294.0774059571777,2000.0,8.0,0.1,1.5
8880,1,0.0,294.14732104988946,1000.0,8.0,0.1,1.5
8890,1,0.0,-294.1011908675829,2000.0,8.0,0.1,1.5
8900,1,0.0,294.119415467686,1000.0,8.0,0.1,1.5
8910,1,0.0,-294.1307243990362,2000.0,8.0,0.1,1.5
8920,1,0.0,294.0908921293894,1000.0,8.0,0.1,1.5
8930,1,0.0,-294.1556896393158,2000.0,8.0,0.1,1.5
8940,1,0.0,294.0717150576881,1000.0,8.0,0.1,1.5
8950,1,0.0,-294.1673655117378,2000.0,8.0,0.1,1.5
8960,1,0.0,294.0685833554553,1000.0,8.0,0.1,1.5
8970,1,0.0,-294.161673298148,2000.0,8.0,0.1,1.5
8980,1,0.0,294.0825910163805,1000.0,8.0,0.1,1.5
8990,1,0.0,-294.14060145251943,2000.0,8.0,0.1,1.5
9000,1,-20.0,294.10884476149965,1000.0,8.0,0.1,1.5
9010,1,-20.0,-294.111510976771,2000.0,8.0,0.1,1.5
9020,1,-20.0,294.1381734023176,1000.0,8.0,0.1,1.5
9030,1,-20.0,-294.0845640110198,2000.0,8.0,0.1,1.5
9040,1,-20.0,294.1603316008063,1000.0,8.0,0.1,1.5
9050,1,-20.0,-294.06917390567185,2000.0,8.0,0.1,1.5
9060,1,-20.0,294.16757886073833,1000.0,8.0,0.1,1.5
9070,1,-20.0,-294.07071686730126,2000.0,8.0,0.1,1.5
9080,1,-20.0,294.1573835057145,1000.0,8.0,0.1,1.5
9090,1,-20.0,-294.0886538950196,2000.0,8.0,0.1,1.5
9100,1,-20.0,294.1333070665667,1000.0,8.0,0.1,1.5
9110,1,-20.0,-294.11671906899335,2000.0,8.0,0.1,1.5
9120,1,-20.0,294.1037601361729,1000.0,8.0,0.1,1.5
9130,1,-20.0,-294.1451084165134,2000.0,8.0,0.1,1.5
9140,1,-20.0,294.0790643073901,1000.0,8.0,0.1,1.5
9150,1,-20.0,-294.1639047217242,2000.0,8.0,0.1,1.5
9160,1,-20.0,294.06784654371563,1000.0,8.0,0.1,1.5
9170,1,-20.0,-294.1665418944426,2000.0,8.0,0.1,1.5
9180,1,-20.0,294.074025532738,1000.0,8.0,0.1,1.5
9190,1,-20.0,-294.1520986943662,2000.0,8.0,0.1,1.5
9200,1,-20.0,294.09544277582114,1000.0,8.0,0.1,1.5
9210,1,-20.0,-294.125620546815,2000.0,8.0,0.1,1.5
9220,1,-20.0,294.12461661377813,1000.0,8.0,0.1,1.5
9230,1,-20.0,-294.09635703050986,2000.0,8.0,0.1,1.5
9240,1,-20.0,294.151355785674,1000.0,8.0,0.1,1.5
9250,1,-20.0,-294.0745307336128,2000.0,8.0,0.1,1.5
9260,1,-20.0,294.1663195294747,1000.0,8.0,0.1,1.5
9270,1,-20.0,-294.06776620957635,2000.0,8.0,0.1,1.5
9280,1,-20.0,294.1642805789611,1000.0,8.0,0.1,1.5
9290,1,-20.0,-294.07842650126315,2000.0,8.0,0.1,1.5
9300,1,-20.0,294.1459511982085,1000.0,8.0,0.1,1.5
9310,1,-20.0,-294.1027876620884,2000.0,8.0,0.1,1.5
9320,1,-20.0,294.11773436725343,1000.0,8.0,0.1,1.5
9330,1,-20.0,-294.1323396377009,2000.0,8.0,0.1,1.5
9340,1,-20.0,294.08948703695177,1000.0,8.0,0.1,1.5
9350,1,-20.0,-294.15675907280354,2000.0,8.0,0.1,1.5
9360,1,-20.0,294.0710768124587,1000.0,8.0,0.1,1.5
